MANDT,PROFN,AKTPS,OBJCT,AUTH
210,&_SAP_ALL_00,A,/SAPF15/FP,&_SAP_ALL
210,&_SAP_ALL_00,A,/SAPF15/FS,&_SAP_ALL
210,&_SAP_ALL_00,A,/SAPF15/HO,&_SAP_ALL
210,&_SAP_ALL_00,A,/SAPF15/KR,&_SAP_ALL
210,&_SAP_ALL_00,A,/SAPF15/KZ,&_SAP_ALL
210,&_SAP_ALL_00,A,/SAPF15/PS,&_SAP_ALL
210,&_SAP_ALL_00,A,/SAPF15/RS,&_SAP_ALL
210,&_SAP_ALL_00,A,/SAPF15/VS,&_SAP_ALL
210,&_SAP_ALL_00,A,/SAPMP/RTS,&_SAP_ALL
210,&_SAP_ALL_00,A,/SAPPO/ADM,&_SAP_ALL
210,&_SAP_ALL_00,A,/SAPPO/FLT,&_SAP_ALL
210,&_SAP_ALL_00,A,/SAPPO/ORD,&_SAP_ALL
210,&_SAP_ALL_00,A,/SAPPO/WLA,&_SAP_ALL
210,&_SAP_ALL_00,A,/SDF/E2E,&_SAP_ALL
210,&_SAP_ALL_00,A,/SDF/GPDP,&_SAP_ALL
210,&_SAP_ALL_00,A,/SDF/GPREP,&_SAP_ALL
210,&_SAP_ALL_00,A,/SDF/IVAUT,&_SAP_ALL
210,&_SAP_ALL_00,A,/SDF/TRACE,&_SAP_ALL
210,&_SAP_ALL_00,A,/SDF/WSMON,&_SAP_ALL
210,&_SAP_ALL_00,A,/SPE/AAC,&_SAP_ALL
210,&_SAP_ALL_00,A,/SPE/QEDIT,&_SAP_ALL
210,&_SAP_ALL_00,A,/SPE/REF_C,&_SAP_ALL
210,&_SAP_ALL_00,A,/UI2/CHIP,&_SAP_ALL
210,&_SAP_ALL_00,A,/UI2/SRVC,&_SAP_ALL
210,&_SAP_ALL_00,A,/UI5/THEME,&_SAP_ALL
210,&_SAP_ALL_00,A,/UIF/FLEX,&_SAP_ALL
210,&_SAP_ALL_00,A,/ZPM/BOM,&_SAP_ALL
210,&_SAP_ALL_00,A,/ZPM/CAPAP,&_SAP_ALL
210,&_SAP_ALL_00,A,/ZPM/KPI1,&_SAP_ALL
210,&_SAP_ALL_00,A,/ZPM/KPI2,&_SAP_ALL
210,&_SAP_ALL_00,A,ACCESS_MU,&_SAP_ALL
210,&_SAP_ALL_00,A,ACO_SUPER,&_SAP_ALL
210,&_SAP_ALL_00,A,ADPIC_RIC,&_SAP_ALL
210,&_SAP_ALL_00,A,AEDELETE,&_SAP_ALL
210,&_SAP_ALL_00,A,AE_DELETE,&_SAP_ALL
210,&_SAP_ALL_00,A,AUDIT_AUTH,&_SAP_ALL
210,&_SAP_ALL_00,A,A_A_VIEW,&_SAP_ALL
210,&_SAP_ALL_00,A,A_B_ANLKL,&_SAP_ALL
210,&_SAP_ALL_00,A,A_B_BWART,&_SAP_ALL
210,&_SAP_ALL_00,A,A_C_AFAPL,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMA_ART,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMA_BUK,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMA_GSB,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMA_KOK,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMA_MSTA,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMA_REQU,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMA_RESP,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMA_VSTA,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMPR_APS,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMPR_BUK,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMPR_GSB,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMPR_KOK,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMPR_PRC,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMPR_VER,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMTP_ART,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IMTP_SYS,&_SAP_ALL
210,&_SAP_ALL_00,A,A_IM_EIS,&_SAP_ALL
210,&_SAP_ALL_00,A,A_MPDMAP,&_SAP_ALL
210,&_SAP_ALL_00,A,A_M_ANLKL,&_SAP_ALL
210,&_SAP_ALL_00,A,A_PERI_BUK,&_SAP_ALL
210,&_SAP_ALL_00,A,A_S_ANLGR,&_SAP_ALL
210,&_SAP_ALL_00,A,A_S_ANLKL,&_SAP_ALL
210,&_SAP_ALL_00,A,A_S_GSBER,&_SAP_ALL
210,&_SAP_ALL_00,A,A_S_KOSTL,&_SAP_ALL
210,&_SAP_ALL_00,A,A_S_WERK,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_ACL,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_ACLUGP,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_DASHB,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_DSHSNA,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_PERS,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_PUBPRV,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_QRYVW,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_QUERY,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_QUILST,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_QVWLST,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_QVWSNA,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_SPANEL,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_SRCCON,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_UGRP,&_SAP_ALL
210,&_SAP_ALL_00,A,BCV_USAGE,&_SAP_ALL
210,&_SAP_ALL_00,A,BO_CA_CES,&_SAP_ALL
210,&_SAP_ALL_00,A,BO_CA_JOB,&_SAP_ALL
210,&_SAP_ALL_00,A,BO_CA_RPT,&_SAP_ALL
210,&_SAP_ALL_00,A,BRF_AUTH,&_SAP_ALL
210,&_SAP_ALL_00,A,BRF_STNDRD,&_SAP_ALL
210,&_SAP_ALL_00,A,BSANL_ACWB,&_SAP_ALL
210,&_SAP_ALL_00,A,BSP_APPL,&_SAP_ALL
210,&_SAP_ALL_00,A,BSSP_NOTE,&_SAP_ALL
210,&_SAP_ALL_00,A,BSSP_STW,&_SAP_ALL
210,&_SAP_ALL_00,A,BS_SOA_SPS,&_SAP_ALL
210,&_SAP_ALL_00,A,BV_SR_TCOD,&_SAP_ALL
210,&_SAP_ALL_00,A,B_ALE_CGRP,&_SAP_ALL
210,&_SAP_ALL_00,A,B_ALE_LSYS,&_SAP_ALL
210,&_SAP_ALL_00,A,B_ALE_MAST,&_SAP_ALL
210,&_SAP_ALL_00,A,B_ALE_MODL,&_SAP_ALL
210,&_SAP_ALL_00,A,B_ALE_RECV,&_SAP_ALL
210,&_SAP_ALL_00,A,B_ALE_REDU,&_SAP_ALL
210,&_SAP_ALL_00,A,B_ASU_ADMI,&_SAP_ALL
210,&_SAP_ALL_00,A,B_BSFC,&_SAP_ALL
210,&_SAP_ALL_00,A,B_BUPA_ATT,&_SAP_ALL
210,&_SAP_ALL_00,A,B_BUPA_CRI,&_SAP_ALL
210,&_SAP_ALL_00,A,B_BUPA_FDG,&_SAP_ALL
210,&_SAP_ALL_00,A,B_BUPA_GRP,&_SAP_ALL
210,&_SAP_ALL_00,A,B_BUPA_PGM,&_SAP_ALL
210,&_SAP_ALL_00,A,B_BUPA_RLT,&_SAP_ALL
210,&_SAP_ALL_00,A,B_BUPA_SLV,&_SAP_ALL
210,&_SAP_ALL_00,A,B_BUPR_BZT,&_SAP_ALL
210,&_SAP_ALL_01,A,B_BUPR_FDG,&_SAP_ALL
210,&_SAP_ALL_01,A,B_BUP_PCPT,&_SAP_ALL
210,&_SAP_ALL_01,A,B_CARD_SEC,&_SAP_ALL
210,&_SAP_ALL_01,A,B_CCARD,&_SAP_ALL
210,&_SAP_ALL_01,A,B_CCSEC,&_SAP_ALL
210,&_SAP_ALL_01,A,B_CLEANSE,&_SAP_ALL
210,&_SAP_ALL_01,A,B_CLEAR,&_SAP_ALL
210,&_SAP_ALL_01,A,B_DECTREE,&_SAP_ALL
210,&_SAP_ALL_01,A,B_EMMA_CAS,&_SAP_ALL
210,&_SAP_ALL_01,A,B_EMMA_LOG,&_SAP_ALL
210,&_SAP_ALL_01,A,B_EM_TCODE,&_SAP_ALL
210,&_SAP_ALL_01,A,B_FOX,&_SAP_ALL
210,&_SAP_ALL_01,A,B_FOX0,&_SAP_ALL
210,&_SAP_ALL_01,A,B_FOX3,&_SAP_ALL
210,&_SAP_ALL_01,A,B_LSMW,&_SAP_ALL
210,&_SAP_ALL_01,A,B_LSMW_PRO,&_SAP_ALL
210,&_SAP_ALL_01,A,B_MASSMAIN,&_SAP_ALL
210,&_SAP_ALL_01,A,B_NOTIF,&_SAP_ALL
210,&_SAP_ALL_01,A,B_NOTIF_BC,&_SAP_ALL
210,&_SAP_ALL_01,A,B_NOTIF_EX,&_SAP_ALL
210,&_SAP_ALL_01,A,B_NOT_TASK,&_SAP_ALL
210,&_SAP_ALL_01,A,B_PCONTACT,&_SAP_ALL
210,&_SAP_ALL_01,A,B_SMAN_SEQ,&_SAP_ALL
210,&_SAP_ALL_01,A,B_SMAN_WPL,&_SAP_ALL
210,&_SAP_ALL_01,A,B_UPS,&_SAP_ALL
210,&_SAP_ALL_01,A,B_UPS_CUS,&_SAP_ALL
210,&_SAP_ALL_01,A,B_USERSTAT,&_SAP_ALL
210,&_SAP_ALL_01,A,B_USERST_T,&_SAP_ALL
210,&_SAP_ALL_01,A,B_V2_TCODE,&_SAP_ALL
210,&_SAP_ALL_01,A,B_V2_TWH,&_SAP_ALL
210,&_SAP_ALL_01,A,B_VEM,&_SAP_ALL
210,&_SAP_ALL_01,A,B_VSR,&_SAP_ALL
210,&_SAP_ALL_01,A,B_VTS,&_SAP_ALL
210,&_SAP_ALL_01,A,CA_GKFMADM,&_SAP_ALL
210,&_SAP_ALL_01,A,CA_GKFMUSR,&_SAP_ALL
210,&_SAP_ALL_01,A,CA_KPIADM,&_SAP_ALL
210,&_SAP_ALL_01,A,CA_KPIUSR,&_SAP_ALL
210,&_SAP_ALL_01,A,CA_POWL,&_SAP_ALL
210,&_SAP_ALL_01,A,CLB_DB,&_SAP_ALL
210,&_SAP_ALL_01,A,CMM_MEV_AD,&_SAP_ALL
210,&_SAP_ALL_01,A,CMM_MEV_WL,&_SAP_ALL
210,&_SAP_ALL_01,A,CMS_CAG,&_SAP_ALL
210,&_SAP_ALL_01,A,CMS_OMS,&_SAP_ALL
210,&_SAP_ALL_01,A,CMS_OMS1,&_SAP_ALL
210,&_SAP_ALL_01,A,CMS_PCN_01,&_SAP_ALL
210,&_SAP_ALL_01,A,CMS_PCN_02,&_SAP_ALL
210,&_SAP_ALL_01,A,CMS_RBL,&_SAP_ALL
210,&_SAP_ALL_01,A,CMS_RE,&_SAP_ALL
210,&_SAP_ALL_01,A,CMX_XS,&_SAP_ALL
210,&_SAP_ALL_01,A,CMX_XSR,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_ALTID,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_ASET,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_CAT,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_CAT_CF,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_HIER,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_IL,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_PRD,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_PRD_CT,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_WCB,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_WEC,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_WEC_AP,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_WEC_CP,&_SAP_ALL
210,&_SAP_ALL_01,A,COM_WEC_RT,&_SAP_ALL
210,&_SAP_ALL_01,A,CONFIG_MU,&_SAP_ALL
210,&_SAP_ALL_01,A,CPE_COVER,&_SAP_ALL
210,&_SAP_ALL_01,A,CPE_DOCDAT,&_SAP_ALL
210,&_SAP_ALL_01,A,CPE_DOCDEF,&_SAP_ALL
210,&_SAP_ALL_01,A,CPE_PRICEQ,&_SAP_ALL
210,&_SAP_ALL_01,A,CPE_SETTIN,&_SAP_ALL
210,&_SAP_ALL_01,A,CREATE_MU,&_SAP_ALL
210,&_SAP_ALL_01,A,CRMCONFMOD,&_SAP_ALL
210,&_SAP_ALL_01,A,CRM_BM,&_SAP_ALL
210,&_SAP_ALL_01,A,CRM_BUHI,&_SAP_ALL
210,&_SAP_ALL_01,A,CRM_CONFIG,&_SAP_ALL
210,&_SAP_ALL_01,A,CRM_ERP_C,&_SAP_ALL
210,&_SAP_ALL_01,A,CRM_IC_SCR,&_SAP_ALL
210,&_SAP_ALL_01,A,CRM_WSC,&_SAP_ALL
210,&_SAP_ALL_01,A,CRM_WST,&_SAP_ALL
210,&_SAP_ALL_01,A,CSI_CLEAN,&_SAP_ALL
210,&_SAP_ALL_01,A,CSI_INST,&_SAP_ALL
210,&_SAP_ALL_01,A,CVI_CUST,&_SAP_ALL
210,&_SAP_ALL_01,A,C_ADSPCIP,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AENR_BGR,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AENR_ERW,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AENR_RV1,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AENR_RV2,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AFFW_TWK,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AFKO_ACT,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AFKO_ATY,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AFKO_AWA,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AFKO_AWK,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AFKO_DIS,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AFRU_APL,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AFRU_AWK,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AFVG_APL,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AFVG_TYP,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AFVG_USR,&_SAP_ALL
210,&_SAP_ALL_01,A,C_APPL_SOP,&_SAP_ALL
210,&_SAP_ALL_01,A,C_ARPL_ART,&_SAP_ALL
210,&_SAP_ALL_01,A,C_ARPL_WRK,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AUTO_JIT,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AUTO_VMS,&_SAP_ALL
210,&_SAP_ALL_01,A,C_AUT_TCD,&_SAP_ALL
210,&_SAP_ALL_01,A,C_BACKFL,&_SAP_ALL
210,&_SAP_ALL_01,A,C_BCKFLUSH,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CABN,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CABN_GRP,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CACL_DSG,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CAPV_ANW,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CAPV_STA,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CF_QUEUE,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CLAS_ERS,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CLAS_NRM,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CLAS_UMS,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CLAS_UTI,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CLA_PROF,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CLMM,&_SAP_ALL
210,&_SAP_ALL_01,A,C_COCF_SRA,&_SAP_ALL
210,&_SAP_ALL_01,A,C_COCF_SRE,&_SAP_ALL
210,&_SAP_ALL_01,A,C_COCF_SRF,&_SAP_ALL
210,&_SAP_ALL_01,A,C_COCF_SRH,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CONS_PGE,&_SAP_ALL
210,&_SAP_ALL_01,A,C_COOPC1,&_SAP_ALL
210,&_SAP_ALL_01,A,C_COOPC2,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CREC_WRK,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CREX_WRK,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CRFH_BRG,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CRPI_BER,&_SAP_ALL
210,&_SAP_ALL_01,A,C_CSCR_ACT,&_SAP_ALL
210,&_SAP_ALL_01,A,C_DIP_STDV,&_SAP_ALL
210,&_SAP_ALL_01,A,C_DML,&_SAP_ALL
210,&_SAP_ALL_01,A,C_DRAD_OBJ,&_SAP_ALL
210,&_SAP_ALL_01,A,C_DRAW_APL,&_SAP_ALL
210,&_SAP_ALL_01,A,C_DRAW_BGR,&_SAP_ALL
210,&_SAP_ALL_01,A,C_DRAW_DOK,&_SAP_ALL
210,&_SAP_ALL_01,A,C_DRAW_MUP,&_SAP_ALL
210,&_SAP_ALL_01,A,C_DRAW_STA,&_SAP_ALL
210,&_SAP_ALL_01,A,C_DRAW_TCD,&_SAP_ALL
210,&_SAP_ALL_01,A,C_DRAW_TCS,&_SAP_ALL
210,&_SAP_ALL_01,A,C_DRZA_TCD,&_SAP_ALL
210,&_SAP_ALL_01,A,C_DRZI_TCD,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSB_REG,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSB_SCP,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSB_STA,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSD_EXC,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSD_SDC,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSD_SDP,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSD_SDV,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSD_SDX,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSE_EAF,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSG_MP1,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSG_PRA,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSG_WB,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSH_DIA,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSH_EXM,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSH_HSP,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSH_PER,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSH_POH,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSH_QUE,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSH_QUG,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSH_TES,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSI_DOC,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSI_FAL,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSI_HAZ,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSI_IAL,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSI_MJO,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSI_MOR,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSI_MPR,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSI_WAH,&_SAP_ALL
210,&_SAP_ALL_01,A,C_EHSO_GRP,&_SAP_ALL
210,&_SAP_ALL_02,A,C_EHSP_TPP,&_SAP_ALL
210,&_SAP_ALL_02,A,C_EHSRC_SV,&_SAP_ALL
210,&_SAP_ALL_02,A,C_EHSR_TPL,&_SAP_ALL
210,&_SAP_ALL_02,A,C_EHSS_CDE,&_SAP_ALL
210,&_SAP_ALL_02,A,C_EHSU_SVC,&_SAP_ALL
210,&_SAP_ALL_02,A,C_EHSW_EAD,&_SAP_ALL
210,&_SAP_ALL_02,A,C_EHSW_EAF,&_SAP_ALL
210,&_SAP_ALL_02,A,C_EHSW_PRT,&_SAP_ALL
210,&_SAP_ALL_02,A,C_EHSW_WMN,&_SAP_ALL
210,&_SAP_ALL_02,A,C_EHS_BLK,&_SAP_ALL
210,&_SAP_ALL_02,A,C_EKORG,&_SAP_ALL
210,&_SAP_ALL_02,A,C_EVAL_WRK,&_SAP_ALL
210,&_SAP_ALL_02,A,C_FVER_WRK,&_SAP_ALL
210,&_SAP_ALL_02,A,C_HLP_ADM,&_SAP_ALL
210,&_SAP_ALL_02,A,C_HU_PROD,&_SAP_ALL
210,&_SAP_ALL_02,A,C_IWP_LO,&_SAP_ALL
210,&_SAP_ALL_02,A,C_JIT_CALL,&_SAP_ALL
210,&_SAP_ALL_02,A,C_JIT_OUT,&_SAP_ALL
210,&_SAP_ALL_02,A,C_KANBAN,&_SAP_ALL
210,&_SAP_ALL_02,A,C_KAPA_ABG,&_SAP_ALL
210,&_SAP_ALL_02,A,C_KAPA_PLA,&_SAP_ALL
210,&_SAP_ALL_02,A,C_KLAH_BKL,&_SAP_ALL
210,&_SAP_ALL_02,A,C_KLAH_BKP,&_SAP_ALL
210,&_SAP_ALL_02,A,C_KLAH_BSE,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LIME_DOC,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LIME_HU,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LIME_LOC,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LIME_SI,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LINE,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LL_TGT,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LOVC_DBI,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LOVC_DEP,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LOVC_DSG,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LOVC_FUN,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LOVC_KBO,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LOVC_RTV,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LOVC_TAB,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LOVC_TCN,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LO_CM,&_SAP_ALL
210,&_SAP_ALL_02,A,C_LO_TM,&_SAP_ALL
210,&_SAP_ALL_02,A,C_MESS_WRK,&_SAP_ALL
210,&_SAP_ALL_02,A,C_MLST_BGR,&_SAP_ALL
210,&_SAP_ALL_02,A,C_NAV_PROF,&_SAP_ALL
